,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,addx,addy,timestamp
0,-0.3583984375,-0.085693359375,1.069091796875,0.3943634033203125,0.8289337158203125,2.277374267578125,0.0,0.0,1624412556.633677
1,-0.81640625,0.461181640625,0.6597900390625,0.4553985595703125,1.4392852783203125,2.353668212890625,0.0,0.0,1624412556.683998
2,-0.081787109375,0.0753173828125,0.8680419921875,0.4553985595703125,1.8817901611328125,2.445220947265625,0.0,0.0,1624412556.733826
3,-0.011474609375,-0.019775390625,0.851318359375,-0.2312469482421875,1.8360137939453125,2.475738525390625,0.0,0.0,1624412556.78512
4,-0.0640869140625,-0.008056640625,0.9879150390625,-0.7653045654296875,1.1035919189453125,2.399444580078125,0.0,0.0,1624412556.8347766
5,-0.118408203125,0.0133056640625,1.0758056640625,-1.2230682373046875,-0.1171112060546875,2.307891845703125,0.0,0.0,1624412556.885494
6,-0.0009765625,0.0247802734375,1.084228515625,-1.4214324951171875,-1.5056610107421875,2.231597900390625,0.0,0.0,1624412556.936003
7,-0.0626220703125,0.0343017578125,1.080078125,-1.0857391357421875,-2.5890350341796875,2.048492431640625,0.0,0.0,1624412556.98638
8,-0.08544921875,0.010498046875,1.05078125,-0.8568572998046875,-1.8260955810546875,1.956939697265625,0.0,0.0,1624412557.036367
9,-0.08935546875,0.0228271484375,1.0540771484375,-0.7195281982421875,-0.4222869873046875,1.865386962890625,0.0,0.0,1624412557.0873802
10,-0.0926513671875,0.0084228515625,1.038818359375,-0.6279754638671875,1.1646270751953125,1.789093017578125,0.0,0.0,1624412557.137366
11,0.0445556640625,0.0064697265625,1.078125,-0.4296112060546875,3.1635284423828125,1.728057861328125,0.0,0.0,1624412557.187897
12,-0.022216796875,-0.030029296875,0.9840087890625,-0.2617645263671875,3.2398223876953125,1.743316650390625,0.0,0.0,1624412557.238085
13,-0.098876953125,0.005126953125,1.033935546875,-0.0939178466796875,2.7973175048828125,1.758575439453125,0.0,0.0,1624412557.288245
