,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,addx,addy,timestamp
0,-0.2325439453125,0.0079345703125,1.0418701171875,1.0352325439453125,-0.1476287841796875,-6.450653076171875,0.0,0.0,1624412533.054738
1,-0.2252197265625,0.00830078125,1.0361328125,1.1115264892578125,-0.2086639404296875,-6.389617919921875,0.0,0.0,1624412533.105026
2,-0.226318359375,-0.00146484375,1.0247802734375,1.1878204345703125,-0.2544403076171875,-6.267547607421875,0.0,0.0,1624412533.155176
3,-0.21484375,0.00537109375,1.0289306640625,1.2030792236328125,-0.2849578857421875,-5.886077880859375,0.0,0.0,1624412533.206288
4,-0.2313232421875,0.0059814453125,1.0362548828125,1.1573028564453125,-0.2696990966796875,-5.687713623046875,0.0,0.0,1624412533.25647
5,-0.212158203125,0.010498046875,1.032470703125,1.0810089111328125,-0.2239227294921875,-5.519866943359375,0.0,0.0,1624412533.306209
6,-0.2232666015625,0.0234375,1.02978515625,1.0199737548828125,-0.1476287841796875,-5.413055419921875,0.0,0.0,1624412533.356879
7,-0.224609375,0.0225830078125,1.0291748046875,0.9589385986328124,-0.0713348388671875,-5.367279052734375,0.0,0.0,1624412533.407549
8,-0.2305908203125,0.012939453125,1.042724609375,0.8368682861328125,0.0,-5.321502685546875,0.0,0.0,1624412533.457561
9,-0.2218017578125,-0.0006103515625,1.0289306640625,0.7758331298828125,0.0,-5.275726318359375,0.0,0.0,1624412533.5081599
10,-0.22509765625,-0.001220703125,1.0455322265625,0.7300567626953125,-0.0560760498046875,-5.199432373046875,0.0,0.0,1624412533.558168
11,-0.2237548828125,0.00146484375,1.0411376953125,0.6842803955078125,-0.1171112060546875,-5.077362060546875,0.0,0.0,1624412533.608972
12,-0.2274169921875,-0.00390625,1.0367431640625,0.6385040283203125,-0.2239227294921875,-4.787445068359375,0.0,0.0,1624412533.659158
13,-0.2152099609375,0.0037841796875,1.0303955078125,0.5927276611328125,-0.2391815185546875,-4.650115966796875,0.0,0.0,1624412533.709404
14,-0.210693359375,0.015380859375,1.032958984375,0.5622100830078125,-0.2239227294921875,-4.573822021484375,0.0,0.0,1624412533.760338
